ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 418148, 567639, 418148, 581852, 563762, 410435, 589565, 538770, 577130, 392344,WaterfordTownshipPrecinct16
 418313, 567496, 418313, 581687, 563723, 410564, 589436, 537730, 577490, 388536,WaterfordTownshipPrecinct15
 418498, 567239, 418498, 581502, 563289, 410839, 589161, 539500, 576590, 395743,WaterfordTownshipPrecinct17
 418581, 567645, 418581, 581419, 565695, 409742, 590258, 519500, 588390, 327740,SouthfieldTownshipPrecinct10
 418841, 566902, 418841, 581159, 562966, 411139, 588861, 539360, 577020, 398619,WaterfordTownshipPrecinct18
 418933, 567918, 418933, 581067, 565469, 409684, 590316, 524490, 592490, 155156,IndependenceTownshipPrecinct2
 419223, 566479, 419223, 580777, 562517, 411563, 588437, 539620, 576600, 401826,WaterfordTownshipPrecinct19
 419551, 566119, 419551, 580449, 562067, 411947, 588053, 540520, 576040, 405469,WaterfordTownshipPrecinct20
 419903, 565725, 419903, 580097, 561613, 412301, 587699, 541120, 576020, 408601,WaterfordTownshipPrecinct21
 419930, 566999, 419930, 580070, 564697, 410526, 589474, 523020, 594040, 152487,IndependenceTownshipPrecinct1
 421415, 564258, 421415, 578585, 560093, 413835, 586165, 541650, 575800, 411606,WestBloomfieldTownshipPrecinct1
 421565, 564126, 421565, 578435, 559986, 413936, 586064, 541400, 576290, 414735,WestBloomfieldTownshipPrecinct2
 421614, 565337, 421614, 578386, 563108, 412032, 587968, 522290, 595820, 148918,HollyTownshipPrecinct4
 421981, 563725, 421981, 578019, 559562, 414355, 585645, 541630, 576260, 416220,WestBloomfieldTownshipPrecinct3
 422366, 564576, 422366, 577634, 562560, 412504, 587496, 520160, 598620, 145819,HollyTownshipPrecinct3
 422954, 562726, 422954, 577046, 558669, 415277, 584723, 540570, 576770, 419312,WestBloomfieldTownshipPrecinct4
 423779, 561943, 423779, 576221, 557955, 416062, 583938, 539880, 577170, 422482,WestBloomfieldTownshipPrecinct5
 423988, 562946, 423988, 576012, 561400, 413720, 586280, 515460, 602680, 142971,HollyTownshipPrecinct2
 424272, 562814, 424272, 575728, 561768, 413556, 586444, 510460, 607160, 140629,HollyTownshipPrecinct1
 424548, 562733, 424548, 575452, 562277, 413251, 586749, 504560, 612970, 137996,HighlandTownshipPrecinct8
 424890, 560883, 424890, 575110, 556885, 417154, 582846, 539980, 577360, 425281,WestBloomfieldTownshipPrecinct6
 425230, 562080, 425230, 574770, 561491, 413945, 586055, 505890, 612850, 136018,HighlandTownshipPrecinct7
 426007, 559783, 426007, 573993, 555763, 418267, 581733, 540200, 577400, 427394,WestBloomfieldTownshipPrecinct7
 426783, 559036, 426783, 573217, 555188, 418922, 581078, 538480, 578610, 430605,WestBloomfieldTownshipPrecinct8
 426922, 560436, 426922, 573078, 560034, 415630, 584370, 504020, 612920, 134165,HighlandTownshipPrecinct6
 428095, 557729, 428095, 571905, 553863, 420240, 579760, 538660, 578550, 432966,WestBloomfieldTownshipPrecinct9
 429192, 558245, 429192, 570808, 558130, 417679, 582321, 501150, 615130, 131419,HighlandTownshipPrecinct5
 429546, 556312, 429546, 570454, 552532, 421629, 578371, 537800, 579170, 436307,WestBloomfieldTownshipPrecinct10
 430751, 556628, 430751, 569249, 556528, 419273, 580727, 501000, 614780, 129555,HighlandTownshipPrecinct4
 431066, 554819, 431066, 568934, 551006, 423147, 576853, 538130, 579190, 439220,WestBloomfieldTownshipPrecinct11
 432023, 555422, 432023, 567977, 555493, 420479, 579521, 499290, 615440, 126565,HighlandTownshipPrecinct3
 433071, 554561, 433071, 566929, 554857, 421505, 578495, 497040, 615660, 124850,HighlandTownshipPrecinct2
 433262, 552699, 433262, 566738, 548885, 425303, 574697, 538140, 579590, 442526,WestBloomfieldTownshipPrecinct12
 434632, 551376, 434632, 565368, 547616, 426605, 573395, 537600, 580270, 445222,WestBloomfieldTownshipPrecinct13
 434700, 551298, 434700, 565300, 547580, 426646, 573354, 537180, 580540, 447609,WestBloomfieldTownshipPrecinct14
 436253, 551440, 436253, 563747, 552202, 424422, 575578, 492380, 618310, 122053,HighlandTownshipPrecinct1
 436370, 549684, 436370, 563630, 545948, 428337, 571663, 537360, 580330, 451284,WestBloomfieldTownshipPrecinct15
 437233, 548843, 437233, 562767, 545129, 429140, 570860, 537140, 580930, 454499,WestBloomfieldTownshipPrecinct16
 438648, 547483, 438648, 561352, 543816, 430504, 569496, 536670, 581440, 457535,WestBloomfieldTownshipPrecinct17
 439131, 547048, 439131, 560869, 543365, 430972, 569028, 536830, 581590, 460029,WestBloomfieldTownshipPrecinct18
 439851, 547945, 439851, 560149, 548747, 427985, 572015, 491980, 618660, 118406,GrovelandTownshipPrecinct3
 440033, 548803, 440033, 559967, 542384, 434521, 565479, 564190, 555120,  14333,BloomfieldTownshipPrecinct3
 440816, 545400, 440816, 559184, 541729, 432652, 567348, 536710, 581640, 462884,WestBloomfieldTownshipPrecinct19
 441085, 545206, 441085, 558915, 541339, 432692, 567308, 538670, 583930, 510779,WhiteLakeTownshipPrecinct12
 441119, 545160, 441119, 558881, 541290, 432771, 567229, 538700, 583480, 508971,WhiteLakeTownshipPrecinct11
 441242, 545025, 441242, 558758, 541149, 432855, 567145, 538760, 583870, 512136,AuburnHillsPrecinct1
 441482, 544749, 441482, 558518, 541067, 433300, 566700, 536820, 581820, 464768,WestBloomfieldTownshipPrecinct20
 441663, 544639, 441663, 558337, 540812, 433305, 566695, 538270, 583580, 506003,WhiteLakeTownshipPrecinct10
 442002, 544320, 442002, 557998, 540521, 433675, 566325, 537990, 583270, 503323,WhiteLakeTownshipPrecinct9
 442139, 544123, 442139, 557861, 540253, 433753, 566247, 538700, 583860, 513951,AuburnHillsPrecinct2
 442209, 544153, 442209, 557791, 540379, 433888, 566112, 537740, 583210, 500815,WhiteLakeTownshipPrecinct8
 442399, 543859, 442399, 557601, 540169, 434230, 565770, 536900, 581690, 467227,WestBloomfieldTownshipPrecinct21
 442628, 543761, 442628, 557372, 540059, 434272, 565728, 537020, 583560, 497821,WhiteLakeTownshipPrecinct7
 442631, 545267, 442631, 557369, 546239, 430496, 569504, 490280, 621350, 116275,GrovelandTownshipPrecinct2
 442672, 543544, 442672, 557328, 539637, 434308, 565692, 539070, 583640, 516269,AuburnHillsPrecinct3
 442949, 543459, 442949, 557051, 539762, 434608, 565392, 536970, 583410, 495503,WhiteLakeTownshipPrecinct6
 443134, 543054, 443134, 556866, 539169, 434738, 565262, 538850, 583960, 518355,AuburnHillsPrecinct4
 443415, 542984, 443415, 556585, 539360, 435081, 564919, 536240, 583340, 492211,WhiteLakeTownshipPrecinct5
 443416, 542766, 443416, 556584, 538869, 435033, 564967, 538970, 583830, 520091,AuburnHillsPrecinct5
 443509, 542809, 443509, 556491, 539098, 435363, 564637, 537110, 581460, 470777,WestBloomfieldTownshipPrecinct22
 443684, 542721, 443684, 556316, 539084, 435365, 564635, 536370, 583190, 489352,WhiteLakeTownshipPrecinct4
 443801, 542371, 443801, 556199, 538577, 435365, 564635, 537940, 584360, 523011,AuburnHillsPrecinct6
 444051, 542359, 444051, 555949, 538721, 435735, 564265, 536380, 583160, 487959,WhiteLakeTownshipPrecinct3
 444309, 542124, 444309, 555691, 538452, 436026, 563974, 536720, 582830, 486195,WhiteLakeTownshipPrecinct2
 444410, 541979, 444410, 555590, 538224, 436286, 563714, 537550, 581240, 474793,WestBloomfieldTownshipPrecinct23
 444579, 541859, 444579, 555421, 538079, 436464, 563536, 537800, 581150, 477539,WestBloomfieldTownshipPrecinct24
 444802, 543134, 444802, 555198, 544622, 432240, 567760, 485120, 625620, 114235,GrovelandTownshipPrecinct1
 444891, 541574, 444891, 555109, 537879, 436648, 563352, 536950, 582430, 483396,WhiteLakeTownshipPrecinct1
 444930, 541222, 444930, 555070, 537409, 436509, 563491, 538130, 584210, 525329,AuburnHillsPrecinct7
 445103, 541357, 445103, 554897, 537649, 436918, 563082, 537080, 581850, 480387,WestBloomfieldTownshipPrecinct25
 445650, 540475, 445650, 554350, 536654, 437241, 562759, 538210, 584090, 527319,AuburnHillsPrecinct8
 446116, 539992, 446116, 553884, 536202, 437701, 562299, 537900, 584150, 528920,AuburnHillsPrecinct9
 446998, 539098, 446998, 553002, 535324, 438564, 561436, 537740, 584340, 531395,BerkleyPrecinct1
 447079, 540891, 447079, 552921, 542675, 434188, 565812, 482160, 628910, 112640,CommerceTownshipPrecinct15
 447898, 538179, 447898, 552102, 534454, 439439, 560561, 537250, 584590, 533735,BerkleyPrecinct2
 448159, 539959, 448159, 551841, 542110, 435244, 564756, 478490, 629150, 108323,CommerceTownshipPrecinct13
 448288, 539736, 448288, 551712, 541550, 435487, 564513, 481860, 628010, 110226,CommerceTownshipPrecinct14
 448514, 539708, 448514, 551486, 541742, 435806, 564194, 479660, 627080, 105205,CommerceTownshipPrecinct12
 448589, 539707, 448589, 551411, 541684, 435947, 564053, 480230, 626420, 100145,CommerceTownshipPrecinct10
 448768, 537296, 448768, 551232, 533580, 440297, 559703, 537160, 584710, 536069,BerkleyPrecinct3
 448773, 539494, 448773, 551227, 541620, 435979, 564021, 478740, 627940, 103482,CommerceTownshipPrecinct11
 449263, 539031, 449263, 550737, 540912, 436807, 563193, 481190, 624560,  97306,CommerceTownshipPrecinct9
 449769, 536297, 449769, 550231, 532568, 441278, 558722, 537290, 584910, 538460,BerkleyPrecinct4
 450587, 537763, 450587, 549413, 539203, 438608, 561392, 485600, 619790,  93742,CommerceTownshipPrecinct8
 450619, 535443, 450619, 549381, 531741, 442108, 557892, 537020, 585110, 540578,BerkleyPrecinct5
 451411, 534645, 451411, 548589, 530920, 442893, 557107, 537250, 585180, 542853,BerkleyPrecinct6
 452257, 536685, 452257, 547743, 531431, 446209, 553791, 552540, 560480,  16369,BloomfieldTownshipPrecinct4
 452294, 533758, 452294, 547706, 530069, 443755, 556245, 536890, 585390, 545147,BerkleyPrecinct7
 452505, 533574, 452505, 547495, 530068, 443826, 556174, 535060, 586790, 547620,BirminghamPrecinct1
 452999, 533101, 452999, 547001, 529800, 444154, 555846, 533010, 588450, 550117,BirminghamPrecinct2
 453277, 535103, 453277, 546723, 536308, 441601, 558399, 487950, 616760,  90448,CommerceTownshipPrecinct7
 453628, 532476, 453628, 546372, 529278, 444690, 555310, 531980, 589380, 552344,BirminghamPrecinct3
 453792, 532342, 453792, 546208, 529369, 444685, 555315, 529730, 591070, 554985,BirminghamPrecinct4
 454334, 531808, 454334, 545666, 529037, 445069, 554931, 527710, 592650, 557580,BirminghamPrecinct5
 454996, 531162, 454996, 545004, 528586, 445584, 554416, 525760, 594120, 560444,BirminghamPrecinct6
 455741, 530422, 455741, 544259, 528008, 446201, 553799, 524140, 595400, 563275,BirminghamPrecinct7
 456033, 532406, 456033, 543967, 533298, 444815, 555185, 491080, 612180,  87452,CommerceTownshipPrecinct6
 456202, 529970, 456202, 543798, 527624, 446608, 553392, 523460, 595940, 565722,BirminghamPrecinct8
 456551, 529633, 456551, 543449, 527357, 446891, 553109, 522760, 596600, 567634,BirminghamPrecinct9
 456581, 529608, 456581, 543419, 527418, 446865, 553135, 521900, 597160, 570395,BloomfieldHillsPrecinct1
 456653, 529541, 456653, 543347, 527469, 446874, 553126, 520720, 597790, 573553,ClarkstonPrecinct1
 456673, 529535, 456673, 543327, 527469, 446868, 553132, 520660, 598050, 572558,BloomfieldHillsPrecinct2
 456747, 531788, 456747, 543253, 532940, 445553, 554447, 488480, 611940,  85047,CommerceTownshipPrecinct5
 457333, 528860, 457333, 542667, 526725, 447557, 552443, 521350, 597760, 576619,ClawsonPrecinct1
 457769, 528408, 457769, 542231, 526302, 447959, 552041, 521060, 598100, 578675,ClawsonPrecinct2
 458129, 528046, 458129, 541871, 525957, 448287, 551713, 520890, 598420, 580748,ClawsonPrecinct3
 458502, 527657, 458502, 541498, 525607, 448613, 551387, 520500, 598890, 582655,ClawsonPrecinct4
 458885, 527269, 458885, 541115, 525221, 448977, 551023, 520480, 599080, 585279,ClawsonPrecinct5
 459270, 526876, 459270, 540730, 524888, 449327, 550673, 519880, 599430, 586646,FarmingtonPrecinct1
 459776, 528669, 459776, 540224, 529671, 448724, 551276, 489980, 610520,  81881,CommerceTownshipPrecinct4
 459786, 526355, 459786, 540214, 524374, 449840, 550160, 519810, 599460, 588617,FarmingtonPrecinct2
 459911, 528275, 459911, 540089, 529638, 448799, 551201, 486370, 611120,  75595,CommerceTownshipPrecinct2
 460206, 525920, 460206, 539794, 523945, 450247, 549753, 519750, 599590, 590367,FarmingtonPrecinct3
 460763, 525360, 460763, 539237, 523380, 450793, 549207, 519800, 599700, 592043,FarmingtonPrecinct4
 461146, 524990, 461146, 538854, 523049, 451150, 548850, 519410, 599960, 593430,FarmingtonPrecinct5
 461529, 524586, 461529, 538471, 522701, 451515, 548485, 518850, 600140, 594930,FarmingtonPrecinct6
 461682, 526593, 461682, 538318, 528148, 450591, 549409, 484450, 610910,  72669,CommerceTownshipPrecinct1
 461988, 526450, 461988, 538012, 527768, 450781, 549219, 486820, 612070,  78883,CommerceTownshipPrecinct3
 462620, 523510, 462620, 537380, 521621, 452629, 547371, 518890, 599910, 597887,FarmingtonHillsPrecinct1
 463949, 522201, 463949, 536051, 520307, 453979, 546021, 518940, 599700, 601052,FarmingtonHillsPrecinct2
 465191, 520965, 465191, 534809, 519124, 455204, 544796, 518410, 599870, 604443,FarmingtonHillsPrecinct3
 465500, 522887, 465500, 534500, 524664, 454519, 545481, 482230, 609810,  69755,BrandonTownshipPrecinct6
 466296, 519899, 466296, 533704, 518104, 456280, 543720, 517950, 600160, 607740,FarmingtonHillsPrecinct4
 466488, 519732, 466488, 533512, 517907, 456505, 543495, 518250, 599830, 610707,FarmingtonHillsPrecinct5
 467115, 519106, 467115, 532885, 517274, 457141, 542859, 518320, 599740, 612213,FarmingtonHillsPrecinct6
 467279, 521334, 467279, 532721, 523728, 455981, 544019, 476060, 612980,  68505,BrandonTownshipPrecinct5
 467897, 518342, 467897, 532103, 516536, 457915, 542085, 518060, 599820, 615408,FarmingtonHillsPrecinct7
 467953, 520836, 467953, 532047, 517878, 459286, 540714, 529580, 586670,  19269,BloomfieldTownshipPrecinct5
 468477, 520455, 468477, 531523, 523841, 456560, 543440, 466140, 619170,  67047,BrandonTownshipPrecinct4
 468552, 520649, 468552, 531448, 521294, 457109, 542891, 493550, 614430,  24819,BloomfieldTownshipPrecinct7
 468692, 517571, 468692, 531308, 515809, 458668, 541332, 517620, 600240, 618104,FarmingtonHillsPrecinct8
 468974, 520182, 468974, 531026, 519453, 458633, 541367, 507290, 603410,  21950,BloomfieldTownshipPrecinct6
 469508, 516759, 469508, 530492, 515009, 459459, 540541, 517500, 600490, 621765,FarmingtonHillsPrecinct9
 470728, 515519, 470728, 529272, 513828, 460617, 539383, 516910, 601110, 625584,FarmingtonHillsPrecinct10
 471865, 514398, 471865, 528135, 512703, 461742, 538258, 516950, 601230, 628590,FarmingtonHillsPrecinct11
 473077, 513213, 473077, 526923, 511539, 462949, 537051, 516740, 601280, 631410,FarmingtonHillsPrecinct12
 473752, 512524, 473752, 526248, 510860, 463618, 536382, 516640, 601340, 633995,FarmingtonHillsPrecinct13
 474125, 512160, 474125, 525875, 510504, 463966, 536034, 516560, 601590, 637085,FarmingtonHillsPrecinct14
 474414, 511877, 474414, 525586, 510247, 464237, 535763, 516300, 601770, 638809,FarmingtonHillsPrecinct15
 475266, 511040, 475266, 524734, 509441, 465032, 534968, 515990, 602340, 642374,FarmingtonHillsPrecinct16
 476554, 509746, 476554, 523446, 508161, 466289, 533711, 515850, 602650, 644883,FarmingtonHillsPrecinct17
 476585, 512680, 476585, 523415, 514390, 464978, 535022, 482900, 616070,  27483,BloomfieldTownshipPrecinct8
 476914, 509386, 476914, 523086, 507802, 466647, 533353, 515840, 602670, 646990,FarmingtonHillsPrecinct18
 477724, 511492, 477724, 522276, 515616, 465067, 534933, 458760, 626570,  63522,BrandonTownshipPrecinct3
 477953, 508369, 477953, 522047, 506762, 467685, 532315, 516070, 602680, 649935,FarmingtonHillsPrecinct19
 478575, 510605, 478575, 521425, 513260, 466937, 533063, 473450, 616380,  30503,BloomfieldTownshipPrecinct9
 479087, 507236, 479087, 520913, 505605, 468813, 531187, 516310, 602740, 653522,FarmingtonHillsPrecinct20
 479720, 506587, 479720, 520280, 504895, 469455, 530545, 516920, 602650, 656978,FarmingtonHillsPrecinct21
 480090, 506223, 480090, 519910, 504532, 469810, 530190, 516910, 602800, 659317,FarmingtonHillsPrecinct22
