ordering,ppmRepPotus,ppmDemPotus,1M-ppmDemPotus,ppmRepOther,ppmDemOther,1M-ppmDemOther,BonusToTrump,BonusToBiden,totalBallots,locality
 535885, 554590, 427276, 572724, 554967, 420476, 579524, 498115, 534000,   2647,RochesterHillsPrecinct5
 536840, 247053, 738212, 261788, 247544, 731335, 268665, 497545, 534385,   2036,FerndalePrecinct7
 538290, 598648, 384234, 615766, 596396, 374324, 625676, 511260, 549550,   2220,OxfordTownshipPrecinct5
 539680, 582010, 400793, 599207, 582539, 393386, 606614, 497355, 537035,   3780,WaterfordTownshipPrecinct5
 539750, 321298, 655846, 344154, 320304, 646902, 353098, 504970, 544720,   3019,FarmingtonHillsPrecinct27
 540020, 441310, 543826, 456174, 441692, 536204, 463796, 498090, 538110,   2624,ClawsonPrecinct5
 541210, 385073, 604853, 395147, 385073, 596611, 403389, 500000, 541210,   2184,RochesterHillsPrecinct28
 541880, 521121, 473780, 526220, 521849, 466132, 533868, 496360, 538240,   2746,WestBloomfieldTownshipPrecinct24
 543200, 313673, 671299, 328701, 315927, 664913, 335087, 488730, 531930,   2662,RoyalOakPrecinct21
 543720, 587967, 397341, 602659, 589366, 389996, 610004, 493005, 536725,   2859,WhiteLakeTownshipPrecinct5
 543820, 254601, 728746, 271254, 251095, 716476, 283524, 517530, 561350,   2282,NoviPrecinct12
 544785, 362785, 624185, 375815, 360342, 612785, 387215, 512215, 557000,   2456,NoviPrecinct7
 544955, 573926, 410589, 589411, 576923, 404595, 595405, 485015, 529970,   2002,WaterfordTownshipPrecinct10
 545305, 415012, 560828, 439172, 414150, 550905, 449095, 504310, 549615,   2318,AuburnHillsPrecinct3
 545535, 279859, 712434, 287566, 281961, 705429, 294571, 489490, 535025,   2855,WestBloomfieldTownshipPrecinct19
 546820, 706593, 280140, 719860, 708934, 273117, 726883, 488295, 535115,   2563,AddisonTownshipPrecinct2
 547775, 218662, 771781, 228219, 215851, 759415, 240585, 514055, 561830,   1779,SouthfieldPrecinct34
 547835, 537696, 441637, 558363, 537313, 431687, 568313, 501915, 549750,   2613,SouthLyonPrecinct2
 547850, 570061, 415926, 584074, 570061, 406356, 593644, 500000, 547850,   2926,CommerceTownshipPrecinct2
 548705, 319356, 667513, 332487, 320203, 658619, 341381, 495765, 544470,   2361,WestBloomfieldTownshipPrecinct9
 549335, 505614, 476352, 523648, 506975, 467846, 532154, 493195, 542530,   2939,RochesterHillsPrecinct16
 550735, 371385, 613394, 386606, 372399, 604261, 395739, 494930, 545665,   1971,FarmingtonPrecinct2
 551580, 476787, 500368, 499632, 478997, 492262, 507738, 488950, 540530,   1357,AuburnHillsPrecinct1
 552485, 681985, 301843, 698157, 685390, 294751, 705249, 482975, 535460,   3525,BrandonTownshipPrecinct4
 552940, 223529, 761176, 238824, 218823, 745882, 254118, 523530, 576470,    850,PontiacPrecinct7
 553380, 341388, 646810, 353190, 343354, 638100, 361900, 490170, 543550,   3559,FarmingtonHillsPrecinct25
 554180, 620743, 364551, 635449, 623839, 356811, 643189, 484520, 538700,   2584,OrionTownshipPrecinct3
 555055, 609706, 375611, 624389, 613376, 368270, 631730, 481650, 536705,   2452,LyonTownshipPrecinct4
 555135, 552524, 432965, 567035, 557167, 426581, 573419, 476785, 531920,   1723,CommerceTownshipPrecinct12
 555195, 508278, 473156, 526844, 506773, 460612, 539388, 507525, 562720,   1993,RochesterHillsPrecinct11
 555455, 361059, 629698, 370302, 361675, 619223, 380777, 496920, 552375,   1623,NoviPrecinct14
 556105, 488994, 502373, 497627, 491583, 493741, 506259, 487055, 543160,   2317,RochesterHillsPrecinct24
 556310, 563100, 423650, 576350, 566081, 415369, 584631, 485095, 541405,   3019,IndependenceTownshipPrecinct6
 556625, 615305, 370281, 629719, 617707, 361358, 638642, 487990, 544615,   2914,CommerceTownshipPrecinct1
 557670, 472895, 520761, 479239, 474048, 510380, 489620, 494235, 551905,   1734,RochesterHillsPrecinct4
 557855, 627503, 359590, 640410, 627948, 348464, 651536, 497775, 555630,   2247,SpringfieldTownshipPrecinct2
 558070, 620457, 361933, 638067, 624203, 354065, 645935, 481270, 539340,   2669,IndependenceTownshipPrecinct2
 559150, 517252, 470916, 529084, 519881, 461715, 538285, 486855, 546005,   3043,TroyPrecinct9
 559310, 281021, 701186, 298814, 281021, 689324, 310676, 500000, 559310,   2192,FerndalePrecinct6
 560020, 656032, 326595, 673405, 659507, 318066, 681934, 482625, 542645,   3166,OxfordTownshipPrecinct4
 560320, 664930, 319440, 680560, 667946, 310392, 689608, 484920, 545240,   3647,HighlandTownshipPrecinct1
 560675, 418169, 569001, 430999, 416088, 554785, 445215, 510405, 571080,   2884,TroyPrecinct26
 560745, 481920, 500433, 499567, 485970, 492334, 507666, 479750, 540495,   3457,WixomPrecinct4
 560845, 520514, 465924, 534076, 520514, 453755, 546245, 500000, 560845,   2876,WaterfordTownshipPrecinct18
 561400, 540000, 452280, 547720, 544912, 444912, 555088, 475440, 536840,   2850,TroyPrecinct3
 563175, 612444, 378395, 621605, 615919, 369235, 630765, 482625, 545800,   3166,CommerceTownshipPrecinct5
 564255, 307067, 682110, 317890, 312140, 674332, 325668, 474635, 538890,   2957,FarmingtonHillsPrecinct1
 564310, 400857, 592711, 407289, 404787, 583779, 416221, 480350, 544660,   2799,WestBloomfieldTownshipPrecinct6
 564610, 669777, 315147, 684853, 676956, 309404, 690596, 464105, 528715,   1393,WhiteLakeTownshipPrecinct4
 564935, 608946, 376623, 623377, 608946, 363636, 636364, 500000, 564935,    693,LyonTownshipPrecinct2
 565400, 430517, 559128, 440872, 432697, 548228, 451772, 489100, 554500,   3670,TroyPrecinct23
 566245, 458359, 532807, 467193, 462460, 523659, 476341, 479495, 545740,   3170,WestBloomfieldTownshipPrecinct5
 567390, 422173, 569130, 430870, 426521, 560000, 440000, 478260, 545650,   2300,NoviPrecinct9
 575790, 386314, 599393, 400607, 392377, 590298, 409702, 469685, 545475,   2309,NoviPrecinct3
 576530, 488338, 492711, 507289, 495626, 484693, 515307, 463560, 540090,   1372,RochesterHillsPrecinct29
 577055, 508530, 477160, 522840, 515685, 468904, 531096, 464225, 541280,   1817,MilfordTownshipPrecinct8
 577430, 558075, 431415, 568585, 556969, 414823, 585177, 505530, 582960,   1808,WhiteLakeTownshipPrecinct12
 577565, 272076, 705548, 294452, 273866, 691825, 308175, 491050, 568615,   3352,WixomPrecinct3
 579325, 621801, 360798, 639202, 627430, 350562, 649438, 471855, 551180,   1954,MilfordTownshipPrecinct4
 580005, 379428, 601714, 398286, 384000, 590285, 409715, 477140, 557145,   1750,FarmingtonPrecinct3
 580550, 328162, 656921, 343079, 331742, 644391, 355609, 482100, 562650,   1676,FarmingtonPrecinct4
 580850, 301923, 684415, 315585, 306384, 672706, 327294, 477695, 558545,   3587,FarmingtonHillsPrecinct20
 581425, 576271, 411100, 588900, 578597, 397141, 602859, 488370, 569795,   3009,WhiteLakeTownshipPrecinct1
 581550, 633027, 353211, 646789, 636085, 339959, 660041, 484710, 566260,   1962,MilfordTownshipPrecinct2
 583000, 265604, 721115, 278885, 272244, 711155, 288845, 466800, 549800,   1506,FarmingtonHillsPrecinct6
 583180, 271022, 725045, 274955, 274954, 712341, 287659, 480340, 563520,   3306,WestBloomfieldTownshipPrecinct12
 583785, 536656, 447423, 552577, 542940, 436950, 563050, 468580, 552365,   2387,WestBloomfieldTownshipPrecinct14
 585540, 606501, 377245, 622755, 610778, 364414, 635586, 478615, 564155,   1169,WaterfordTownshipPrecinct1
 585950, 451375, 538310, 461690, 458742, 528487, 471513, 463165, 549115,   2036,BloomfieldTownshipPrecinct4
 588930, 299244, 689195, 310805, 305024, 677189, 322811, 471100, 560030,   2249,RoyalOakPrecinct7
 589660, 636312, 349677, 650323, 643597, 339030, 660970, 463575, 553235,   3569,IndependenceTownshipPrecinct1
 589760, 601728, 383643, 616357, 606382, 370345, 629655, 476730, 566490,   3008,LyonTownshipPrecinct5
 591505, 694040, 288127, 711873, 702017, 277803, 722197, 460115, 551620,   2131,GrovelandTownshipPrecinct3
 592265, 429132, 557518, 442482, 433843, 543776, 456224, 476445, 568710,   2547,NoviPrecinct13
 592885, 384819, 605095, 394905, 389065, 590764, 409236, 478770, 571655,   1884,WestBloomfieldTownshipPrecinct20
 593750, 537500, 445833, 554167, 542500, 432083, 567917, 475000, 568750,   2400,OrionTownshipPrecinct12
 593770, 611917, 374470, 625530, 622504, 366303, 633697, 447065, 540835,   3306,IndependenceTownshipPrecinct5
 594280, 546820, 441355, 558645, 552572, 428251, 571749, 471240, 565520,   3129,WestBloomfieldTownshipPrecinct2
 596695, 661792, 326886, 673114, 667452, 313207, 686793, 471700, 568395,   2120,SpringfieldTownshipPrecinct1
 596950, 628462, 353531, 646469, 636772, 342451, 657549, 458450, 555400,   2888,OrionTownshipPrecinct4
 597425, 512374, 463928, 536072, 511848, 443917, 556083, 502630, 600055,   1899,SouthLyonPrecinct4
 597960, 372231, 611584, 388416, 374787, 594548, 405452, 487220, 585180,   1174,RochesterHillsPrecinct2
 598435, 207606, 770917, 229083, 212080, 755704, 244296, 477630, 576065,   2235,FerndalePrecinct4
 598475, 284889, 706281, 293719, 290662, 692359, 307641, 471135, 569610,   2945,FarmingtonHillsPrecinct19
 599475, 401500, 584474, 415526, 406718, 569797, 430203, 473910, 573385,   3066,ClawsonPrecinct1
 599960, 381776, 608227, 391773, 389465, 595924, 404076, 461555, 561515,   2601,NoviPrecinct4
 600000, 480476, 510476, 489524, 485714, 495714, 504286, 473810, 573810,   2100,BloomfieldTownshipPrecinct1
 600050, 432332, 557661, 442339, 439178, 544497, 455503, 465770, 565820,   1899,TroyPrecinct1
 601300, 426917, 558610, 441390, 433188, 544621, 455379, 468645, 569945,   2073,ClawsonPrecinct3
 601460, 281104, 708582, 291418, 284763, 691949, 308051, 481705, 583165,   3006,FarmingtonHillsPrecinct11
 601670, 473409, 520333, 479667, 476016, 502606, 497394, 486965, 588635,   1918,RochesterHillsPrecinct31
 601820, 637013, 343694, 656306, 643086, 329403, 670597, 469635, 571455,   2799,WhiteLakeTownshipPrecinct2
 602040, 396005, 595310, 404690, 403386, 582283, 417717, 463095, 565135,   2303,TroyPrecinct8
 602180, 414168, 566757, 433243, 419618, 551771, 448229, 472750, 574930,    734,TroyPrecinct30
 603570, 517344, 470177, 529823, 523084, 455203, 544797, 471300, 574870,   4007,SouthLyonPrecinct1
 604210, 476649, 513701, 486299, 484368, 500578, 499422, 461405, 565615,   2591,RochesterHillsPrecinct1
 605635, 593620, 391880, 608120, 599420, 376553, 623447, 471000, 576635,   2414,CommerceTownshipPrecinct15
 606185, 381011, 599625, 400375, 391005, 588382, 411618, 450030, 556215,   1601,AuburnHillsPrecinct9
 606260, 561280, 425909, 574091, 569723, 413100, 586900, 457785, 564045,   3435,WixomPrecinct1
 607405, 527416, 456189, 543811, 530243, 437535, 562465, 485865, 593270,   1769,WalledLakePrecinct3
 609005, 274881, 715007, 284993, 284992, 703317, 296683, 449445, 558450,   3165,FarmingtonHillsPrecinct2
 609980, 670600, 320815, 679185, 676502, 304721, 695279, 470490, 580470,   1864,HighlandTownshipPrecinct5
 610020, 362670, 626707, 373293, 373672, 615705, 384295, 444990, 555010,   2636,BloomfieldTownshipPrecinct3
 610420, 430793, 558320, 441680, 438880, 544323, 455677, 459565, 569985,   3215,WestBloomfieldTownshipPrecinct16
 611115, 371830, 617840, 382160, 383098, 606885, 393115, 443660, 554775,   3195,FarmingtonHillsPrecinct7
 611510, 437555, 547725, 452275, 447814, 535682, 464318, 448705, 560215,   2242,TroyPrecinct16
 611910, 429523, 552857, 447143, 440476, 541428, 458572, 445235, 557145,   2100,TroyPrecinct21
 612255, 548428, 436177, 563823, 556446, 421744, 578256, 459910, 572165,   3118,CommerceTownshipPrecinct13
 612655, 346596, 647651, 352349, 353307, 631831, 368169, 466445, 579100,   2086,TroyPrecinct28
 613905, 399145, 587090, 412910, 408163, 573327, 426673, 454910, 568815,   2107,FarmingtonHillsPrecinct18
 614290, 345054, 639560, 360440, 353846, 625494, 374506, 456040, 570330,   2275,BerkleyPrecinct6
 614360, 589640, 396232, 603768, 598049, 381769, 618231, 457955, 572315,   2973,LyonTownshipPrecinct3
 614730, 579224, 407751, 592249, 585426, 391007, 608993, 468990, 583720,   3225,OxfordTownshipPrecinct1
 615245, 248936, 743262, 256738, 259574, 730851, 269149, 446810, 562055,   2820,FarmingtonHillsPrecinct12
 616795, 580749, 398308, 601692, 590012, 384212, 615788, 453685, 570480,   2483,OrionTownshipPrecinct1
 616935, 482282, 508504, 491496, 493621, 496456, 503544, 443305, 560240,   2822,TroyPrecinct14
 620360, 621920, 366468, 633532, 630982, 351458, 648542, 454690, 575050,   3531,OxfordTownshipPrecinct7
 621400, 377465, 614188, 385812, 387329, 599772, 400228, 450680, 572080,   2636,NoviPrecinct6
 621605, 559370, 432999, 567001, 567954, 417262, 582738, 457080, 578685,   2097,RochesterHillsPrecinct13
 622510, 545176, 447166, 552834, 559724, 437212, 562788, 427260, 549770,   1306,RochesterHillsPrecinct8
 624280, 569906, 416333, 583667, 582334, 403905, 596095, 437860, 562140,   2253,OrionTownshipPrecinct6
 624760, 584877, 406805, 593195, 593950, 390926, 609074, 454635, 579395,   2645,RochesterHillsPrecinct21
 625735, 311931, 665061, 334939, 322632, 650615, 349385, 446495, 572230,   1869,RoyalOakPrecinct15
 625790, 344863, 635220, 364780, 356743, 621942, 378058, 440600, 566390,   2862,RoyalOakPrecinct2
 626215, 437540, 550485, 449515, 449838, 537540, 462460, 438510, 564725,   3090,FarmingtonHillsPrecinct14
 629075, 605072, 384057, 615943, 614583, 367753, 632247, 452445, 581520,   2208,SpringfieldTownshipPrecinct6
 629430, 421860, 557526, 442474, 431447, 541227, 458773, 452065, 581495,   2086,AuburnHillsPrecinct4
 629495, 661654, 319131, 680869, 673350, 304928, 695072, 441520, 571015,   1197,SpringfieldTownshipPrecinct7
 629550, 434950, 556229, 443771, 446527, 541896, 458104, 442115, 571665,   1814,BloomfieldTownshipPrecinct11
 629590, 344294, 638684, 361316, 355899, 624371, 375629, 441975, 571565,   2585,FarmingtonHillsPrecinct13
 631045, 398811, 589840, 410160, 410429, 575249, 424751, 441910, 572955,   3701,FarmingtonHillsPrecinct24
 631755, 343873, 650527, 349473, 356719, 637022, 362978, 435770, 567525,   3036,WestBloomfieldTownshipPrecinct17
 632675, 473145, 515984, 484016, 484335, 500639, 499361, 444050, 576725,   3128,RochesterPrecinct2
 632720, 481581, 502708, 497292, 495666, 490249, 509751, 429575, 562295,   1846,RochesterHillsPrecinct3
 634530, 476681, 512556, 487444, 489237, 498206, 501794, 437220, 571750,   2230,RochesterHillsPrecinct32
 636475, 621439, 370253, 629747, 632515, 354034, 645966, 444620, 581095,   2528,IndependenceTownshipPrecinct8
 636505, 607684, 377654, 622346, 621840, 364509, 635491, 429220, 565725,   1978,HighlandTownshipPrecinct8
 636580, 379677, 607211, 392789, 391423, 591641, 408359, 441270, 577850,   3661,FarmingtonHillsPrecinct9
 636775, 396814, 591759, 408241, 410318, 577908, 422092, 432480, 569255,   2888,BloomfieldTownshipPrecinct2
 637445, 509658, 473254, 526746, 522288, 458395, 541605, 436850, 574295,   1346,RochesterHillsPrecinct7
 637595, 384843, 602455, 397545, 400508, 590601, 409399, 421675, 559270,   2362,BloomfieldTownshipPrecinct13
 638950, 404018, 584010, 415990, 415134, 567336, 432664, 444420, 583370,   2339,FarmingtonHillsPrecinct22
 639245, 335475, 647814, 352186, 347900, 632390, 367610, 437875, 577120,   2334,BerkleyPrecinct3
 641050, 361071, 617066, 382934, 371650, 599435, 400565, 447105, 588155,   1418,RoyalOakPrecinct24
 641210, 627684, 365155, 634845, 640015, 349244, 650756, 438345, 579555,   2514,MilfordTownshipPrecinct3
 641585, 409019, 572102, 427898, 421080, 555846, 444154, 439695, 581280,   1907,ClawsonPrecinct4
 642500, 554000, 429000, 571000, 567500, 414000, 586000, 432500, 575000,   2000,OrionTownshipPrecinct10
 643520, 647530, 344449, 655551, 658927, 327142, 672858, 443015, 586535,   2369,MilfordTownshipPrecinct1
 643655, 419402, 569402, 430598, 432089, 553358, 446642, 436565, 580220,   2680,TroyPrecinct15
 644375, 418839, 572189, 427811, 432856, 557331, 442669, 429915, 574290,   3567,TroyPrecinct22
 646085, 431872, 556706, 443294, 444090, 539707, 460293, 438910, 584995,   3765,TroyPrecinct4
 646175, 562874, 425501, 574499, 572384, 405776, 594224, 452450, 598625,   2839,CommerceTownshipPrecinct10
 646380, 312421, 674194, 325806, 322877, 655374, 344626, 447720, 594100,   2391,BerkleyPrecinct4
 647100, 324537, 668789, 331211, 337579, 652411, 347589, 434790, 581890,   3297,FarmingtonHillsPrecinct4
 647955, 319868, 665100, 334900, 333020, 648661, 351339, 434240, 582195,   2129,RoyalOakPrecinct4
 648340, 533113, 454300, 545700, 545999, 437518, 562482, 435570, 583910,   3337,CommerceTownshipPrecinct11
 648670, 361009, 628050, 371950, 372510, 609817, 390183, 442495, 591165,   3565,FarmingtonHillsPrecinct16
 648735, 411899, 575514, 424486, 427154, 561022, 438978, 423725, 572460,   2622,FarmingtonHillsPrecinct23
 648775, 428201, 554010, 445990, 442755, 538809, 461191, 427230, 576005,   3092,WestBloomfieldTownshipPrecinct4
 649380, 484780, 508455, 491545, 498872, 492671, 507329, 429540, 578920,   1774,NoviPrecinct10
 650145, 454775, 535817, 464183, 468162, 519175, 480825, 433065, 583210,   2764,TroyPrecinct10
 650860, 358421, 628315, 371685, 375331, 615053, 384947, 415450, 566310,   3016,RoyalOakPrecinct8
 651095, 543269, 445741, 554259, 553914, 426167, 573833, 446775, 597870,   2912,SouthLyonPrecinct3
 653725, 462809, 529256, 470744, 473719, 509421, 490579, 445450, 599175,   3025,TroyPrecinct2
 655195, 511951, 472351, 527649, 524438, 453799, 546201, 437565, 592760,   2803,MilfordTownshipPrecinct7
 655785, 341617, 650222, 349778, 356083, 633531, 366469, 427670, 583455,   2696,FarmingtonHillsPrecinct8
 655790, 624926, 354791, 645209, 640211, 338918, 661082, 423575, 579365,   3402,OxfordTownshipPrecinct3
 656690, 445422, 539084, 460916, 458802, 521126, 478874, 433100, 589790,   2840,RochesterHillsPrecinct30
 657535, 471917, 512328, 487672, 488356, 497260, 502740, 417805, 575340,   2920,AuburnHillsPrecinct6
 658915, 387571, 602466, 397534, 398956, 582068, 417932, 443075, 601990,   2108,NoviPrecinct15
 659245, 301975, 685343, 314657, 319374, 670893, 329107, 413005, 572250,   3391,FarmingtonHillsPrecinct3
 661360, 644607, 343545, 656455, 660539, 327205, 672795, 420340, 581700,   2448,SpringfieldTownshipPrecinct5
 663275, 460559, 531382, 468618, 474554, 512722, 487278, 430025, 593300,   2358,RochesterHillsPrecinct27
 664285, 381904, 602857, 397143, 394761, 582857, 417143, 435715, 600000,   2100,NoviPrecinct5
 664990, 477902, 515615, 484385, 495285, 500000, 500000, 413085, 578075,   3394,BloomfieldTownshipPrecinct15
 665025, 457162, 533005, 466995, 471558, 514396, 485604, 428020, 593045,   2848,WestBloomfieldTownshipPrecinct25
 665315, 407192, 581206, 418794, 425754, 566705, 433295, 407190, 572505,   1724,FarmingtonHillsPrecinct15
 665740, 439226, 551696, 448304, 453827, 533149, 466851, 426995, 592735,   2534,NoviPrecinct8
 666155, 548923, 436923, 563077, 563692, 418461, 581539, 426155, 592310,   1625,OrionTownshipPrecinct14
 666970, 610807, 376745, 623255, 624772, 357316, 642684, 430175, 597145,   3294,CommerceTownshipPrecinct8
 667010, 302672, 683967, 316033, 317060, 664953, 335047, 428060, 595070,   1946,RoyalOakPrecinct5
 667715, 323270, 661215, 338785, 336268, 640670, 359330, 435010, 602725,   2385,RoyalOakPrecinct18
 669530, 481572, 508599, 491401, 495331, 488452, 511548, 431205, 600735,   2035,SylvanLakePrecinct1
 670065, 607142, 373015, 626985, 623015, 354875, 645125, 420635, 590700,   1764,WhiteLakeTownshipPrecinct3
 670625, 334198, 659495, 340505, 347922, 639094, 360906, 431380, 602005,   2696,WestBloomfieldTownshipPrecinct13
